Date,High,Low,Open,Close,Volume,Adj Close
2016-01-26,2.8369901180267334,1.9947700500488281,2.5327401161193848,2.276370048522949,13939200.0,2.276370048522949
2016-01-27,2.594939947128296,2.188649892807007,2.2474400997161865,2.388550043106079,6961080.0,2.388550043106079
2016-01-28,2.6846699714660645,2.3420300483703613,2.406450033187866,2.5264899730682373,4903850.0,2.5264899730682373
2016-01-29,2.6067700386047363,2.3039000034332275,2.5429799556732178,2.494960069656372,6662340.0,2.494960069656372
2016-01-30,2.6118099689483643,2.3989200592041016,2.5077199935913086,2.4450600147247314,3725080.0,2.4450600147247314
2016-01-31,2.5309700965881348,2.186350107192993,2.443150043487549,2.306040048599243,5847500.0,2.306040048599243
2016-02-01,2.319689989089966,2.116309881210327,2.319689989089966,2.2116899490356445,3994100.0,2.2116899490356445
2016-02-02,2.4489800930023193,2.1572000980377197,2.2151899337768555,2.4396400451660156,3451270.0,2.4396400451660156
2016-02-03,2.5401699542999268,2.3416199684143066,2.4319300651550293,2.5286900997161865,3987750.0,2.5286900997161865
2016-02-04,2.629539966583252,2.436460018157959,2.5290300846099854,2.5780398845672607,3552320.0,2.5780398845672607
2016-02-05,2.60617995262146,2.4709200859069824,2.570349931716919,2.538990020751953,2636700.0,2.538990020751953
2016-02-06,2.561150074005127,2.4720098972320557,2.5338199138641357,2.5344600677490234,1921240.0,2.5344600677490234
2016-02-07,3.058190107345581,2.5363800525665283,2.536410093307495,2.9643399715423584,7007060.0,2.9643399715423584
2016-02-08,3.274280071258545,2.8753700256347656,2.9730000495910645,3.1797900199890137,9725690.0,3.1797900199890137
2016-02-09,4.044640064239502,3.168750047683716,3.174989938735962,4.044640064239502,17954000.0,4.044640064239502
2016-02-10,4.861440181732178,3.783099889755249,4.000549793243408,4.436260223388672,28640400.0,4.436260223388672
2016-02-11,6.292230129241943,4.3383002281188965,4.496819972991943,6.0131001472473145,26408200.0,6.0131001472473145
2016-02-12,6.582749843597412,5.0707597732543945,5.946149826049805,5.546979904174805,23360800.0,5.546979904174805
2016-02-13,5.719540119171143,4.190000057220459,5.685050010681152,5.38532018661499,24218800.0,5.38532018661499
2016-02-14,5.465060234069824,4.445710182189941,5.404329776763916,5.239729881286621,11226500.0,5.239729881286621
2016-02-15,5.886990070343018,5.01855993270874,5.330530166625977,5.2883501052856445,13934200.0,5.2883501052856445
2016-02-16,5.474860191345215,4.033840179443359,5.328320026397705,4.3152899742126465,15889100.0,4.3152899742126465
2016-02-17,4.7670698165893555,3.4973700046539307,4.289169788360596,3.757240056991577,15451000.0,3.757240056991577
2016-02-18,4.770569801330566,3.420880079269409,3.7746999263763428,4.399129867553711,17054000.0,4.399129867553711
2016-02-19,4.793220043182373,4.2746901512146,4.384789943695068,4.737889766693115,7666320.0,4.737889766693115
2016-02-20,4.754059791564941,4.12706995010376,4.682199954986572,4.341330051422119,8631090.0,4.341330051422119
2016-02-21,4.711510181427002,4.227610111236572,4.3605499267578125,4.653619766235352,6413550.0,4.653619766235352
2016-02-22,5.645709991455078,4.635250091552734,4.664949893951416,5.616499900817871,15056200.0,5.616499900817871
2016-02-23,5.9476399421691895,5.387819766998291,5.684929847717285,5.586209774017334,13380600.0,5.586209774017334
2016-02-24,6.2364702224731445,5.509250164031982,5.604050159454346,6.2364702224731445,11426500.0,6.2364702224731445
2016-02-25,6.647409915924072,5.551239967346191,6.186709880828857,6.104800224304199,21471800.0,6.104800224304199
2016-02-26,6.268750190734863,5.739049911499023,6.037829875946045,5.921669960021973,9526860.0,5.921669960021973
2016-02-27,6.526919841766357,5.920519828796387,5.963079929351807,6.4258599281311035,8903210.0,6.4258599281311035
2016-02-28,6.619339942932129,6.238369941711426,6.405509948730469,6.468349933624268,9851660.0,6.468349933624268
2016-02-29,6.6145100593566895,6.054289817810059,6.4556498527526855,6.336989879608154,7648020.0,6.336989879608154
2016-03-01,7.908639907836914,6.308849811553955,6.319310188293457,7.653689861297607,23098100.0,7.653689861297607
2016-03-02,8.753459930419922,7.371300220489502,7.633029937744141,8.4653902053833,29130200.0,8.4653902053833
2016-03-03,10.097399711608887,8.332030296325684,8.442290306091309,9.294150352478027,40314900.0,9.294150352478027
2016-03-04,10.406000137329102,8.479419708251953,9.240559577941895,10.406000137329102,35520100.0,10.406000137329102
2016-03-05,12.27400016784668,9.972900390625,10.37030029296875,11.003700256347656,56439600.0,11.003700256347656
2016-03-06,11.836000442504883,9.993610382080078,11.204000473022461,11.38290023803711,39112000.0,11.38290023803711
2016-03-07,11.651900291442871,9.309490203857422,11.428799629211426,9.552630424499512,34085100.0,9.552630424499512
2016-03-08,10.166399955749512,8.815770149230957,9.58213996887207,9.847209930419922,25524300.0,9.847209930419922
2016-03-09,12.054699897766113,9.670989990234375,9.792420387268066,11.89799976348877,27540500.0,11.89799976348877
2016-03-10,12.239299774169922,10.991100311279297,11.881500244140625,11.305000305175781,26851500.0,11.305000305175781
2016-03-11,11.599900245666504,10.393699645996094,11.221599578857422,11.082799911499023,21002700.0,11.082799911499023
2016-03-12,13.533300399780273,11.087699890136719,11.13070011138916,13.533300399780273,48957300.0,13.533300399780273
2016-03-13,15.257100105285645,13.467399597167969,13.510199546813965,14.475000381469727,43915100.0,14.475000381469727
2016-03-14,15.012999534606934,11.582099914550781,14.512200355529785,12.45259952545166,58385100.0,12.45259952545166
2016-03-15,13.197799682617188,12.046799659729004,13.001700401306152,13.010000228881836,28404500.0,13.010000228881836
2016-03-16,13.73069953918457,12.495400428771973,13.021599769592285,12.520899772644043,24335500.0,12.520899772644043
2016-03-17,12.643500328063965,10.44260025024414,12.558699607849121,11.081500053405762,41650600.0,11.081500053405762
2016-03-18,11.178799629211426,8.524519920349121,11.109100341796875,10.998100280761719,53956800.0,10.998100280761719
2016-03-19,11.203700065612793,9.776630401611328,11.203700065612793,10.530699729919434,26735700.0,10.530699729919434
2016-03-20,10.903800010681152,9.57040023803711,10.516300201416016,10.31980037689209,17651100.0,10.31980037689209
2016-03-21,12.014900207519531,10.161600112915039,10.30370044708252,11.864100456237793,28572600.0,11.864100456237793
2016-03-22,12.025199890136719,11.177000045776367,11.879199981689453,11.274800300598145,19730300.0,11.274800300598145
2016-03-23,12.432600021362305,11.237099647521973,11.327899932861328,12.41670036315918,19353200.0,12.41670036315918
2016-03-24,12.50160026550293,10.803500175476074,12.44219970703125,11.234999656677246,26081800.0,11.234999656677246
2016-03-25,11.372900009155273,10.527199745178223,11.260299682617188,10.743200302124023,13782000.0,10.743200302124023
2016-03-26,11.180800437927246,10.589200019836426,10.767900466918945,10.973999977111816,9425480.0,10.973999977111816
2016-03-27,11.054200172424316,10.112099647521973,10.986100196838379,10.41919994354248,16744800.0,10.41919994354248
2016-03-27,11.861300468444824,10.407500267028809,10.431400299072266,11.665599822998047,23188300.0,11.665599822998047
2016-03-28,11.913599967956543,11.349800109863281,11.752699851989746,11.656399726867676,17684200.0,11.656399726867676
2016-03-29,12.178500175476074,11.469200134277344,11.605299949645996,11.952899932861328,19351200.0,11.952899932861328
2016-03-30,12.011899948120117,11.315699577331543,11.9197998046875,11.403499603271484,14966700.0,11.403499603271484
2016-03-31,11.8503999710083,11.40060043334961,11.40060043334961,11.663599967956543,11373100.0,11.663599967956543
2016-04-01,11.688799858093262,11.398799896240234,11.630599975585938,11.598899841308594,8682620.0,11.598899841308594
2016-04-02,11.706399917602539,11.508700370788574,11.628299713134766,11.618300437927246,5580550.0,11.618300437927246
2016-04-03,11.615799903869629,11.016300201416016,11.615799903869629,11.157299995422363,9599070.0,11.157299995422363
2016-04-04,11.212499618530273,10.134699821472168,11.212499618530273,10.43809986114502,20557300.0,10.43809986114502
2016-04-05,10.970000267028809,10.277299880981445,10.449799537658691,10.685400009155273,16997100.0,10.685400009155273
2016-04-06,10.809700012207031,9.953630447387695,10.695199966430664,10.069700241088867,13464500.0,10.069700241088867
2016-04-07,10.387499809265137,9.655579566955566,10.077400207519531,9.719590187072754,14660600.0,9.719590187072754
2016-04-08,10.088899612426758,9.068140029907227,9.694230079650879,9.150620460510254,16194800.0,9.150620460510254
2016-04-09,9.224720001220703,7.455639839172363,9.149849891662598,8.93634033203125,42613400.0,8.93634033203125
2016-04-10,8.946640014648438,8.003179550170898,8.942779541015625,8.643790245056152,15138100.0,8.643790245056152
2016-04-11,8.639470100402832,7.154160022735596,8.639470100402832,7.442309856414795,23190100.0,7.442309856414795
2016-04-12,8.719770431518555,7.069220066070557,7.441359996795654,8.04442024230957,31403300.0,8.04442024230957
2016-04-13,8.757040023803711,8.021519660949707,8.075169563293457,8.387240409851074,13590700.0,8.387240409851074
2016-04-14,8.61620044708252,8.097330093383789,8.386059761047363,8.242779731750488,12179000.0,8.242779731750488
2016-04-15,8.649760246276855,8.114439964294434,8.235879898071289,8.60949993133545,9888460.0,8.60949993133545
2016-04-16,9.70199966430664,8.560779571533203,8.623189926147461,9.309100151062012,24619600.0,9.309100151062012
2016-04-17,9.506660461425781,8.496870040893555,9.332730293273926,9.03600025177002,21084100.0,9.03600025177002
2016-04-18,9.30624008178711,8.595459938049316,9.075329780578613,8.714879989624023,12899100.0,8.714879989624023
2016-04-19,8.825389862060547,8.313759803771973,8.688190460205078,8.465789794921875,15634700.0,8.465789794921875
2016-04-20,8.721830368041992,7.962220191955566,8.453459739685059,8.10216999053955,13355400.0,8.10216999053955
2016-04-21,8.272319793701172,7.668479919433594,8.149920463562012,7.82125997543335,13309300.0,7.82125997543335
2016-04-22,8.552929878234863,7.7377400398254395,7.791830062866211,8.294790267944336,14565200.0,8.294790267944336
2016-04-23,8.473970413208008,7.95980978012085,8.29343032836914,8.001350402832031,10786400.0,8.001350402832031
2016-04-24,8.094599723815918,7.236509799957275,8.007769584655762,7.55433988571167,18239900.0,7.55433988571167
2016-04-25,7.551819801330566,7.0589799880981445,7.526549816131592,7.397039890289307,17667300.0,7.397039890289307
2016-04-26,7.967740058898926,7.319690227508545,7.388390064239502,7.759970188140869,19254500.0,7.759970188140869
2016-04-27,7.913070201873779,7.166399955749512,7.740690231323242,7.172530174255371,11576000.0,7.172530174255371
2016-04-28,7.730959892272949,7.171889781951904,7.207029819488525,7.457290172576904,8762080.0,7.457290172576904
2016-04-29,9.366499900817871,7.453909873962402,7.453909873962402,8.813980102539062,36573300.0,8.813980102539062
2016-04-30,9.01177978515625,8.43235969543457,8.775079727172852,8.846500396728516,16713800.0,8.846500396728516
2016-05-01,10.321499824523926,8.850720405578613,8.894240379333496,10.163200378417969,41019200.0,10.163200378417969
2016-05-02,10.16510009765625,9.279800415039062,10.16510009765625,9.311269760131836,21463900.0,9.311269760131836
2016-05-03,10.034099578857422,9.2675199508667,9.382869720458984,9.413769721984863,17622400.0,9.413769721984863
2016-05-04,10.045999526977539,9.292119979858398,9.396730422973633,9.82610034942627,18296200.0,9.82610034942627
2016-05-05,9.952190399169922,9.037010192871094,9.809610366821289,9.346639633178711,21510600.0,9.346639633178711
2016-05-06,9.475790023803711,9.2121000289917,9.31564998626709,9.37051010131836,10806500.0,9.37051010131836
2016-05-07,9.59749984741211,8.926859855651855,9.372900009155273,9.482930183410645,15031000.0,9.482930183410645
2016-05-08,9.641160011291504,9.203700065612793,9.494039535522461,9.297730445861816,13085300.0,9.297730445861816
2016-05-09,9.479020118713379,9.261360168457031,9.282649993896484,9.361519813537598,9321790.0,9.361519813537598
2016-05-10,10.011899948120117,9.389260292053223,9.431429862976074,9.9962797164917,15267500.0,9.9962797164917
2016-05-11,10.50629997253418,9.856410026550293,9.995109558105469,10.05780029296875,24137700.0,10.05780029296875
2016-05-12,11.052800178527832,10.018400192260742,10.062299728393555,10.506600379943848,31276900.0,10.506600379943848
2016-05-13,10.614999771118164,9.807920455932617,10.50510025024414,10.239700317382812,18808000.0,10.239700317382812
2016-05-14,10.444499969482422,9.926420211791992,10.23859977722168,9.962349891662598,9218400.0,9.962349891662598
2016-05-15,11.440299987792969,9.968700408935547,9.968700408935547,11.171299934387207,29079900.0,11.171299934387207
2016-05-16,12.487000465393066,11.152600288391113,11.19320011138916,12.198800086975098,37198700.0,12.198800086975098
2016-05-17,14.258999824523926,12.179300308227539,12.179300308227539,13.558600425720215,65389900.0,13.558600425720215
2016-05-18,14.87279987335205,13.337599754333496,13.542799949645996,14.769700050354004,53757500.0,14.769700050354004
2016-05-19,15.048199653625488,13.384200096130371,14.85319995880127,13.635600090026855,50544100.0,13.635600090026855
2016-05-20,14.051199913024902,13.119000434875488,13.68970012664795,14.015000343322754,24648400.0,14.015000343322754
2016-05-21,14.346400260925293,13.765800476074219,14.040499687194824,14.286100387573242,17938900.0,14.286100387573242
2016-05-22,14.492400169372559,13.19219970703125,14.279800415039062,13.46150016784668,23842800.0,13.46150016784668
2016-05-23,13.774299621582031,12.014100074768066,13.305399894714355,12.7322998046875,41560600.0,12.7322998046875
2016-05-24,12.89840030670166,11.766599655151367,12.79319953918457,12.526000022888184,27444700.0,12.526000022888184
2016-05-25,12.986599922180176,12.059200286865234,12.51609992980957,12.430399894714355,20764000.0,12.430399894714355
2016-05-26,12.389399528503418,10.502699851989746,12.389399528503418,11.29580020904541,57496400.0,11.29580020904541
2016-05-27,12.363300323486328,10.37339973449707,11.333200454711914,11.892900466918945,47274800.0,11.892900466918945
2016-05-28,12.690799713134766,11.776800155639648,12.112199783325195,12.3503999710083,28598400.0,12.3503999710083
2016-05-29,12.880599975585938,12.265800476074219,12.325300216674805,12.725299835205078,14733800.0,12.725299835205078
2016-05-30,14.26729965209961,12.642200469970703,12.743499755859375,14.077300071716309,42433400.0,14.077300071716309
2016-05-31,14.315500259399414,13.438899993896484,14.109800338745117,14.001500129699707,22471300.0,14.001500129699707
2016-06-01,14.048399925231934,13.629199981689453,13.991700172424316,13.73799991607666,10477200.0,13.73799991607666
2016-06-02,13.873800277709961,13.254300117492676,13.742899894714355,13.846699714660645,22981500.0,13.846699714660645
2016-06-03,13.94540023803711,13.421799659729004,13.864299774169922,13.740400314331055,15792400.0,13.740400314331055
2016-06-04,14.072199821472168,13.56779956817627,13.762499809265137,13.975000381469727,11088400.0,13.975000381469727
2016-06-05,14.058500289916992,13.73490047454834,14.000699996948242,13.934100151062012,8720400.0,13.934100151062012
2016-06-06,14.51200008392334,13.814599990844727,13.945300102233887,14.51200008392334,21421600.0,14.51200008392334
2016-06-07,14.779600143432617,14.275199890136719,14.50790023803711,14.417699813842773,16941800.0,14.417699813842773
2016-06-08,14.56719970703125,14.340200424194336,14.4306001663208,14.398599624633789,8256830.0,14.398599624633789
2016-06-09,14.43179988861084,13.820699691772461,14.375900268554688,13.908599853515625,11312900.0,13.908599853515625
2016-06-10,14.19159984588623,13.72029972076416,13.909099578857422,14.19159984588623,12176500.0,14.19159984588623
2016-06-11,15.899999618530273,14.186400413513184,14.186400413513184,15.74370002746582,38210300.0,15.74370002746582
2016-06-12,17.64419937133789,15.719599723815918,15.772299766540527,17.602699279785156,38023400.0,17.602699279785156
2016-06-13,19.273500442504883,17.298599243164062,17.61280059814453,18.893199920654297,64412200.0,18.893199920654297
2016-06-14,18.90530014038086,17.70949935913086,18.90530014038086,18.354299545288086,19393400.0,18.354299545288086
2016-06-15,20.829700469970703,18.36280059814453,18.36280059814453,20.588600158691406,38531000.0,20.588600158691406
2016-06-16,21.5226993560791,13.56760025024414,20.65089988708496,15.376799583435059,199408000.0,15.376799583435059
2016-06-17,15.378600120544434,9.963640213012695,15.378600120544434,11.330699920654297,133937000.0,11.330699920654297
2016-06-18,13.182100296020508,10.635600090026855,11.1673002243042,12.234199523925781,69783600.0,12.234199523925781
2016-06-19,12.4483003616333,10.524700164794922,12.236900329589844,11.839500427246094,58143600.0,11.839500427246094
2016-06-20,13.42039966583252,11.291799545288086,11.81980037689209,13.306699752807617,69245600.0,13.306699752807617
2016-06-21,15.785599708557129,13.095100402832031,13.199700355529785,13.095100402832031,96994096.0,13.095100402832031
2016-06-22,13.791099548339844,12.564000129699707,13.21560001373291,13.676199913024902,30806400.0,13.676199913024902
2016-06-23,14.567299842834473,13.219400405883789,13.682100296020508,14.332099914550781,33332900.0,14.332099914550781
2016-06-24,14.581899642944336,14.017000198364258,14.302800178527832,14.282999992370605,15383100.0,14.282999992370605
2016-06-25,14.373900413513184,13.656499862670898,14.261099815368652,13.850199699401855,14747600.0,13.850199699401855
2016-06-26,14.121100425720215,13.749300003051758,13.808199882507324,13.883899688720703,10994700.0,13.883899688720703
2016-06-27,13.981499671936035,11.718000411987305,13.927599906921387,12.175600051879883,43436600.0,12.175600051879883
2016-06-28,13.038000106811523,11.685400009155273,12.174200057983398,12.611200332641602,26982800.0,12.611200332641602
2016-06-29,12.741900444030762,12.253600120544434,12.602899551391602,12.46150016784668,15801300.0,12.46150016784668
2016-06-30,12.491299629211426,11.733499526977539,12.43809986114502,12.19950008392334,17236500.0,12.19950008392334
2016-07-01,12.22089958190918,11.950200080871582,12.215999603271484,12.128399848937988,8987070.0,12.128399848937988
2016-07-02,12.1451997756958,11.589099884033203,12.120800018310547,11.720199584960938,10588700.0,11.720199584960938
2016-07-03,11.880200386047363,11.38949966430664,11.696100234985352,11.470999717712402,12943500.0,11.470999717712402
2016-07-04,11.517800331115723,9.57625961303711,11.45740032196045,10.61139965057373,45526900.0,10.61139965057373
2016-07-05,11.105600357055664,10.280799865722656,10.575799942016602,10.528900146484375,18137300.0,10.528900146484375
2016-07-06,10.565799713134766,9.803210258483887,10.535900115966797,10.109399795532227,15407200.0,10.109399795532227
2016-07-07,11.524800300598145,9.961259841918945,10.115300178527832,11.394599914550781,20039800.0,11.394599914550781
2016-07-08,11.456700325012207,10.729499816894531,11.417699813842773,10.965499877929688,17254800.0,10.965499877929688
2016-07-09,11.013699531555176,10.78219985961914,10.960399627685547,10.947600364685059,5479240.0,10.947600364685059
2016-07-10,11.009300231933594,10.260199546813965,10.941100120544434,10.458999633789062,13098000.0,10.458999633789062
2016-07-11,10.76200008392334,10.425800323486328,10.446999549865723,10.51609992980957,11127700.0,10.51609992980957
2016-07-12,10.589500427246094,10.403900146484375,10.506600379943848,10.500499725341797,6715660.0,10.500499725341797
2016-07-13,11.681900024414062,10.59689998626709,10.59689998626709,11.513199806213379,23621900.0,11.513199806213379
2016-07-14,12.431300163269043,11.489999771118164,11.499099731445312,11.951600074768066,26838900.0,11.951600074768066
2016-07-15,11.93589973449707,11.592399597167969,11.919400215148926,11.652799606323242,10445700.0,11.652799606323242
2016-07-16,11.670299530029297,11.007399559020996,11.623499870300293,11.158699989318848,17921600.0,11.158699989318848
2016-07-17,11.610099792480469,10.9483003616333,11.17300033569336,11.03439998626709,15931900.0,11.03439998626709
2016-07-18,12.013899803161621,11.010299682617188,11.046600341796875,11.619099617004395,21730000.0,11.619099617004395
2016-07-19,12.991399765014648,11.566900253295898,11.590200424194336,12.450599670410156,60226100.0,12.450599670410156
2016-07-20,12.71030044555664,11.99370002746582,12.460100173950195,12.650699615478516,24636900.0,12.650699615478516
2016-07-21,14.813400268554688,12.539899826049805,12.657500267028809,14.66189956665039,74779504.0,14.66189956665039
2016-07-22,14.898900032043457,14.049699783325195,14.665499687194824,14.299699783325195,32489700.0,14.299699783325195
2016-07-23,14.437399864196777,12.316100120544434,14.29580020904541,12.749500274658203,77750800.0,12.749500274658203
2016-07-24,13.857000350952148,12.683799743652344,12.743399620056152,13.836099624633789,36673800.0,13.836099624633789
2016-07-25,13.851099967956543,11.72719955444336,13.816100120544434,11.989500045776367,94428800.0,11.989500045776367
2016-07-26,13.31190013885498,11.835700035095215,12.05049991607666,12.972800254821777,58278800.0,12.972800254821777
2016-07-27,12.988200187683105,12.49269962310791,12.979100227355957,12.843600273132324,24603900.0,12.843600273132324
2016-07-28,12.870599746704102,12.554200172424316,12.836400032043457,12.794599533081055,14082300.0,12.794599533081055
2016-07-29,12.801300048828125,12.461000442504883,12.79740047454834,12.461000442504883,9047810.0,12.461000442504883
2016-07-30,12.50979995727539,11.547200202941895,12.43970012664795,11.875900268554688,25441400.0,11.875900268554688
2016-07-31,12.013699531555176,10.94159984588623,11.894800186157227,10.94159984588623,23999500.0,10.94159984588623
2016-08-01,11.137200355529785,8.200980186462402,10.94849967956543,8.787280082702637,88803296.0,8.787280082702637
2016-08-02,10.418000221252441,8.876799583435059,8.876799583435059,10.293899536132812,53979400.0,10.293899536132812
2016-08-03,11.291199684143066,10.156399726867676,10.310999870300293,11.042799949645996,38151400.0,11.042799949645996
2016-08-04,11.176400184631348,10.763199806213379,11.019000053405762,10.925399780273438,15487900.0,10.925399780273438
2016-08-05,10.937600135803223,10.285799980163574,10.91670036315918,10.881099700927734,16712600.0,10.881099700927734
2016-08-06,11.089599609375,10.779999732971191,10.859199523925781,10.911600112915039,16551000.0,10.911600112915039
2016-08-07,11.328800201416016,10.859000205993652,10.91349983215332,11.245400428771973,14956700.0,11.245400428771973
2016-08-08,12.45460033416748,11.199999809265137,11.2746000289917,12.24429988861084,36656600.0,12.24429988861084
2016-08-09,12.457799911499023,11.982500076293945,12.2298002243042,12.143199920654297,28096300.0,12.143199920654297
2016-08-10,12.27239990234375,11.63379955291748,12.138199806213379,11.690899848937988,17505000.0,11.690899848937988
2016-08-11,12.041600227355957,11.635100364685059,11.688899993896484,11.778499603271484,13690100.0,11.778499603271484
2016-08-12,11.791099548339844,11.511799812316895,11.770400047302246,11.57129955291748,7539490.0,11.57129955291748
2016-08-13,11.694600105285645,11.099100112915039,11.58329963684082,11.19480037689209,8680160.0,11.19480037689209
2016-08-14,11.310799598693848,11.000100135803223,11.201700210571289,11.218400001525879,7500840.0,11.218400001525879
2016-08-15,11.237299919128418,11.002799987792969,11.228699684143066,11.139699935913086,7051510.0,11.139699935913086
2016-08-16,11.154800415039062,10.748600006103516,11.133199691772461,10.752799987792969,8833760.0,10.752799987792969
2016-08-17,11.009099960327148,10.744799613952637,10.7475004196167,10.756099700927734,6935800.0,10.756099700927734
2016-08-18,10.80109977722168,10.727899551391602,10.746299743652344,10.748700141906738,5390850.0,10.748700141906738
2016-08-19,11.300700187683105,10.749099731445312,10.750100135803223,11.247400283813477,7443540.0,11.247400283813477
2016-08-20,11.253800392150879,10.993900299072266,11.253299713134766,11.179200172424316,4355660.0,11.179200172424316
2016-08-21,11.340800285339355,11.074999809265137,11.185099601745605,11.12090015411377,6588920.0,11.12090015411377
2016-08-22,11.229999542236328,10.89799976348877,11.13700008392334,11.030599594116211,6489380.0,11.030599594116211
2016-08-23,11.154600143432617,11.009499549865723,11.024299621582031,11.03600025177002,4423420.0,11.03600025177002
2016-08-24,11.385100364685059,11.016799926757812,11.031299591064453,11.357399940490723,8552380.0,11.357399940490723
2016-08-25,11.44540023803711,11.211299896240234,11.352399826049805,11.29539966583252,5857850.0,11.29539966583252
2016-08-26,11.293999671936035,11.13949966430664,11.293999671936035,11.148200035095215,15108400.0,11.148200035095215
2016-08-27,11.147000312805176,10.920000076293945,11.147000312805176,10.929300308227539,5303040.0,10.929300308227539
2016-08-28,11.146200180053711,10.789799690246582,10.91510009765625,10.983799934387207,8130540.0,10.983799934387207
2016-08-29,11.303600311279297,10.958800315856934,10.99209976196289,11.228899955749512,7221260.0,11.228899955749512
2016-08-30,11.68019962310791,11.183899879455566,11.23859977722168,11.67240047454834,11073700.0,11.67240047454834
2016-08-31,12.581500053405762,11.648500442504883,11.670499801635742,11.99489974975586,24051500.0,11.99489974975586
2016-09-01,12.313300132751465,11.882399559020996,11.964200019836426,12.11299991607666,9368300.0,12.11299991607666
2016-09-02,12.36359977722168,11.347200393676758,12.112899780273438,11.758700370788574,13358800.0,11.758700370788574
2016-09-03,11.793600082397461,11.473899841308594,11.75409984588623,11.679900169372559,7220550.0,11.679900169372559
2016-09-04,11.806599617004395,11.593999862670898,11.680500030517578,11.717000007629395,5724100.0,11.717000007629395
2016-09-05,11.728400230407715,11.472800254821777,11.7253999710083,11.68910026550293,6346330.0,11.68910026550293
2016-09-06,11.726300239562988,11.515000343322754,11.694499969482422,11.547900199890137,6115050.0,11.547900199890137
2016-09-07,11.701399803161621,11.252400398254395,11.54580020904541,11.34589958190918,11535000.0,11.34589958190918
2016-09-08,11.680000305175781,11.386899948120117,11.412500381469727,11.652799606323242,6109200.0,11.652799606323242
2016-09-09,12.215100288391113,11.543700218200684,11.662300109863281,12.168499946594238,7220300.0,12.168499946594238
2016-09-10,12.207900047302246,11.589699745178223,12.207900047302246,11.638400077819824,8791180.0,11.638400077819824
2016-09-11,11.946999549865723,11.61359977722168,11.642999649047852,11.893699645996094,7478080.0,11.893699645996094
2016-09-12,12.085599899291992,11.880800247192383,11.888699531555176,11.918700218200684,11704300.0,11.918700218200684
2016-09-13,11.997200012207031,11.855899810791016,11.904600143432617,11.923199653625488,5694820.0,11.923199653625488
2016-09-14,12.13539981842041,11.922699928283691,11.943099975585938,11.937000274658203,7309090.0,11.937000274658203
